date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:04	38800/38800	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:27:56%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/logo-dark.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/logo-dark.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:05	79102/79102	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:39%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/pattern/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/pattern/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:11	77822/77822	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:21%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:18	79687/79687	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:22%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/04.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:19	87567/87567	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:21%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/03.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:21	10543/10543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:05%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/1c8fc-slider-bg.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/1c8fc-slider-bg.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:25	86923/86923	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:22%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/05.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/05.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:28	10807/10807	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:15%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/9fb8a-slide2-bg.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/9fb8a-slide2-bg.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:42	252165/252165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:21%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:45	103646/103646	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:06%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/1f88e-slide2-img.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/1f88e-slide2-img.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:47	165319/165319	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:08%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/3017c-slide1-img.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/3017c-slide1-img.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:50	47414/47414	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:34%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/10.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/10.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:51	4688/4688	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:43%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/04.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:52	5360/5360	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:49%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/client/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/client/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:53	5118/5118	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:49%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/client/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/client/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:54	228431/228431	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:23%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/06.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/06.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:54	5454/5454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:49%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/client/03.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/client/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:55	5229/5229	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:49%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/client/04.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/client/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:55	5957/5957	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:50%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/client/05.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/client/05.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:19:56	6966/6966	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Jan%202020%2005:28:31%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/css/magnific-popup/magnific-popup.css	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/css/magnific-popup/magnific-popup.css	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:00	103900/103900	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:36%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/13.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/13.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:20:10	85970/85970	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:14%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/994ec-slider-bg2.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/994ec-slider-bg2.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:13	18091/18091	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:35%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/11.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/11.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:15	122029/122029	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:01%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/0cbf2-slider-bg.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/0cbf2-slider-bg.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:16	99636/99636	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:00%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/01354-slider-bg3.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/01354-slider-bg3.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:21	48546/48546	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:17%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:23	44894/44894	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:17%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:23	233051/233051	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:45%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/05.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/05.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-3.html)
15:20:26	59977/59977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:18%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/03.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:31	59144/59144	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:18%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/04.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/feature/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:35	49934/49934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:24%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/08.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/08.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:38	84993/84993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:23%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/07.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/07.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:38	43552/43552	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:24%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/09.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/09.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:41	40847/40847	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:52%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/isotope/isotope.pkgd.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/isotope/isotope.pkgd.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:41	46306/46306	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:55%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/popup/jquery.magnific-popup.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/popup/jquery.magnific-popup.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:42	11775/11775	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:59%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/video/jquery.vide.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/video/jquery.vide.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:56	211200/211200	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:46%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/07.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/07.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:20:58	11675/11675	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:05%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/1a059-b62eb-img1.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/1a059-b62eb-img1.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:06	151178/151178	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:47%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/10.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/10.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:21	87614/87614	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:09%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/3a3e6-img-bg3.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/3a3e6-img-bg3.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:23	11359/11359	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:12%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/74ce9-img2.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/74ce9-img2.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:25	323602/323602	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:25%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/10.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/10.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-4.html)
15:21:31	51458/51458	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:40%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/about/03.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/about/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:32	37854/37854	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:33%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/07.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/07.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:40	38365/38365	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:39%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/about/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/about/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/about.html)
15:21:45	70709/70709	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:36%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/14.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/14.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:21:48	47971/47971	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:39%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/about/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/about/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/about.html)
15:21:55	39705/39705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:26%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/12.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/12.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/gallery-2-column.html)
15:21:58	81045/81045	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:25%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/11.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/gallery/11.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/gallery-2-column.html)
15:21:59	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:21:59%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/css/default.css	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/css/default.css	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/coming-soon.html)
15:21:59	377684/377684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:01%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/0c19e-img-bg.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/0c19e-img-bg.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:22:00	3573/3573	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:49%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/countdown/jquery.downCount.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/countdown/jquery.downCount.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/coming-soon.html)
15:22:05	37665/37665	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:39%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/pattern/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/pattern/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/coming-soon.html)
15:22:07	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:22:07%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/11.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/11.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/elements-tab.html)
15:22:13	99465/99465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:27:55%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/image-404.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/image-404.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/error-404.html)
15:22:24	129572/129572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:44%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/04.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/page-left-sidebar.html)
15:22:27	8238/8238	---M--	200	added ('OK')	image/gif	date:Fri,%2024%20Jan%202020%2005:27:53%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/ajax-loader.gif	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/ajax-loader.gif	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/contact.html)
15:22:29	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:22:29%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/css/owl.video.play.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/css/owl.video.play.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/css/owl.carousel.css)
15:22:30	102028/102028	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:14%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/event/06.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/event/06.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/blog-masonry-2-column.html)
15:22:31	2008/2008	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:28%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/menu/arrow.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/menu/arrow.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/css/book/component.css)
15:22:31	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:22:31%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/css/img/cover2.svg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/css/img/cover2.svg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/css/book/component.css)
15:22:33	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Jan%202020%2005:30:37%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/fonts/revicons/revicons.eot?5510888	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/fonts/revicons/revicons90c6.eot	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/settings.css)
15:22:35	700907/700907	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:16%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/a23f6-img-b2.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/a23f6-img-b2.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-5.html)
15:22:35	7536/7536	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Jan%202020%2005:30:37%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/fonts/revicons/revicons.woff?5510888	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/fonts/revicons/revicons90c6.woff	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/settings.css)
15:22:36	13638/13638	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2024%20Jan%202020%2005:30:37%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/fonts/revicons/revicons.svg?5510888	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/fonts/revicons/revicons90c6.svg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/settings.css)
15:22:36	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:22:36%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/openhand.cur	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/openhand.cur	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/settings.css)
15:22:36	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:22:36%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/closedhand.cur	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/closedhand.cur	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/settings.css)
15:22:37	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:22:36%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/gridtile.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/gridtile.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/css/settings.css)
